#CODIGO_PROGRAMA,DESCRICAO_PROGRAMA,CODIGO_FINALIDADE,FINALIDADE,CODIGO_ATIVIDADE,ATIVIDADE,CODIGO_MODALIDADE,MODALIDADE
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","2","Pecuário(a)","50","PESCA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","1","Comercialização","2","Pecuário(a)","50","PESCA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","1","Comercialização","2","Pecuário(a)","17","Aquisição de Matéria Prima direto do Produtor/Cooperativa"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","14","MÁQUINAS, EQUIPAMENTOS, MATERIAIS E UTENSÍLIOS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","27","AQUISIÇÃO DE ANIMAIS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","28","AQUISIÇÃO DE ANIMAIS DE SERVIÇO"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","16","AQUISIÇÃO DE ANIMAIS DE SERVIÇO (USO AGRICULTURA)"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","15","AQUISIÇÃO DE VEÍCULOS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","15","AQUISIÇÃO DE VEÍCULOS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","14","MÁQUINAS, EQUIPAMENTOS, MATERIAIS E UTENSÍLIOS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","13","MELHORAMENTO DAS EXPLORAÇÕES"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","13","MELHORAMENTO DAS EXPLORAÇÕES"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","12","FORMAÇÃO DE CULTURAS PERENES"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","2","Pecuário(a)","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","1","Agrícola","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","2","Pecuário(a)","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","1","Agrícola","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","1","Agrícola","02","EXTRATIVISMO DE ESPÉCIES NATIVAS"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","1","Agrícola","01","LAVOURA"
